,company,date
57241,MAC,2022-02-10
57242,MAC,2022-05-09
57243,MAC,2022-07-28
57244,MAC,2022-11-03
57245,MMI,2014-08-11
57246,MMI,2014-11-07
57247,MMI,2015-03-06
57248,MMI,2015-05-10
57249,MMI,2015-08-07
57250,MMI,2015-11-08
57251,MMI,2016-03-11
57252,MMI,2016-05-08
57253,MMI,2016-08-06
57254,MMI,2016-11-06
57255,MMI,2017-03-10
57256,MMI,2017-05-10
57257,MMI,2017-08-13
57258,MMI,2017-11-08
57259,MMI,2018-03-09
57260,MMI,2018-05-09
57261,MMI,2018-08-12
57262,MMI,2018-11-10
57263,MMI,2019-02-21
57264,MMI,2019-05-12
57265,MMI,2019-08-12
57266,MMI,2019-11-09
57267,MMI,2020-02-23
57268,MMI,2020-05-10
57269,MMI,2021-02-18
57270,MMI,2021-05-09
57271,MMI,2021-08-08
57272,MMI,2021-11-05
57273,MMI,2022-02-18
57274,MMI,2022-05-06
57275,MMI,2022-08-05
57276,MMI,2022-11-04
57277,MPW,2008-05-08
57278,MPW,2008-09-05
57279,MPW,2008-11-19
57280,MPW,2009-01-29
57281,MPW,2009-05-07
57282,MPW,2009-08-06
57283,MPW,2009-11-05
57284,MPW,2010-01-29
57285,MPW,2010-05-07
57286,MPW,2010-08-05
57287,MPW,2010-11-04
57288,MPW,2011-01-27
57289,MPW,2011-05-05
57290,MPW,2011-08-04
57291,MPW,2011-11-08
57292,MPW,2012-02-01
57293,MPW,2012-05-10
57294,MPW,2012-08-09
57295,MPW,2012-10-30
57296,MPW,2013-02-07
57297,MPW,2013-04-26
57298,MPW,2013-08-08
57299,MPW,2013-11-05
57300,MPW,2014-02-06
57301,MPW,2014-05-06
57302,MPW,2014-08-07
57303,MPW,2014-11-02
57304,MPW,2015-02-12
57305,MPW,2015-05-07
57306,MPW,2015-08-04
57307,MPW,2015-11-07
57308,MPW,2016-02-09
57309,MPW,2016-05-04
57310,MPW,2016-08-05
57311,MPW,2016-11-03
57312,MPW,2017-02-09
57313,MPW,2017-05-04
57314,MPW,2017-08-09
57315,MPW,2017-11-02
57316,MPW,2018-02-08
57317,MPW,2018-05-07
57318,MPW,2018-08-02
57319,MPW,2018-11-01
57320,MPW,2019-02-07
57321,MPW,2019-05-02
57322,MPW,2019-08-01
57323,MPW,2019-10-31
57324,MPW,2020-02-06
57325,MPW,2020-04-30
57326,MPW,2021-02-04
57327,MPW,2021-04-29
57328,MPW,2021-07-29
57329,MPW,2021-10-28
57330,MPW,2022-02-03
57331,MPW,2022-04-28
57332,MPW,2022-08-03
57333,MPW,2022-10-27
57334,NHI,2012-08-06
57335,NHI,2012-11-05
57336,NHI,2013-02-15
57337,NHI,2013-05-06
57338,NHI,2013-08-06
57339,NHI,2013-11-05
57340,NHI,2014-02-18
57341,NHI,2014-05-05
57342,NHI,2014-08-04
57343,NHI,2014-11-04
57344,NHI,2015-02-18
57345,NHI,2015-05-08
57346,NHI,2015-08-06
57347,NHI,2015-11-08
57348,NHI,2016-02-19
57349,NHI,2016-05-06
57350,NHI,2016-08-05
57351,NHI,2016-11-07
57352,NHI,2017-02-17
57353,NHI,2017-05-09
57354,NHI,2017-08-09
57355,NHI,2017-11-09
57356,NHI,2018-02-16
57357,NHI,2018-05-08
57358,NHI,2018-08-07
57359,NHI,2018-11-06
57360,NHI,2019-02-19
57361,NHI,2019-05-07
57362,NHI,2019-08-10
57363,NHI,2019-11-08
57364,NHI,2020-02-20
57365,NHI,2020-05-12
57366,NHI,2021-02-23
57367,NHI,2021-05-11
57368,NHI,2021-08-10
57369,NHI,2021-11-08
57370,NHI,2022-02-23
57371,NHI,2022-05-10
57372,NHI,2022-08-09
57373,NHI,2022-11-09
57374,NMRK,2018-05-06
57375,NMRK,2018-08-02
57376,NMRK,2018-10-25
57377,NMRK,2019-02-12
57378,NMRK,2019-05-12
57379,NMRK,2019-08-04
57380,NMRK,2019-10-30
57381,NMRK,2020-02-13
57382,NMRK,2020-08-09
57383,NMRK,2021-02-18
57384,NMRK,2021-11-05
57385,NMRK,2022-02-11
57386,NMRK,2022-04-29
57387,NMRK,2022-07-29
57388,NMRK,2022-10-28
57389,NNN,2010-02-05
57390,NNN,2012-08-02
57391,NNN,2012-11-05
57392,NNN,2013-02-07
57393,NNN,2013-05-02
57394,NNN,2013-08-02
57395,NNN,2013-11-05
57396,NNN,2014-02-11
57397,NNN,2014-05-02
57398,NNN,2014-08-05
57399,NNN,2014-11-04
57400,NNN,2015-02-12
57401,NNN,2015-05-05
57402,NNN,2015-07-30
57403,NNN,2015-11-03
57404,NNN,2016-02-11
57405,NNN,2016-05-02
57406,NNN,2016-08-02
57407,NNN,2016-11-06
57408,NNN,2017-02-13
57409,NNN,2017-05-07
57410,NNN,2017-08-01
57411,NNN,2017-11-02
57412,NNN,2018-02-13
57413,NNN,2018-05-01
57414,NNN,2018-08-02
57415,NNN,2018-11-02
57416,NNN,2019-02-12
57417,NNN,2019-05-01
57418,NNN,2019-08-01
57419,NNN,2019-10-31
57420,NNN,2020-02-11
57421,NNN,2020-05-04
57422,NNN,2021-02-11
57423,NNN,2021-05-04
57424,NNN,2021-08-03
57425,NNN,2021-11-02
57426,NNN,2022-02-09
57427,NNN,2022-05-03
57428,NNN,2022-08-03
57429,NNN,2022-11-02
57430,NSA,2016-11-04
57431,NSA,2017-03-03
57432,NSA,2017-05-06
57433,NSA,2017-08-03
57434,NSA,2017-11-12
57435,NSA,2018-02-27
57436,NSA,2018-05-05
57437,NSA,2018-08-10
57438,NSA,2018-11-03
57439,NSA,2019-02-25
57440,NSA,2019-05-03
57441,NSA,2019-08-02
57442,NSA,2019-11-01
57443,NSA,2020-02-25
57444,NSA,2020-05-12
57445,NSA,2021-02-23
57446,NSA,2021-05-05
57447,NSA,2021-08-04
57448,NSA,2021-11-03
57449,NSA,2022-02-22
57450,NSA,2022-05-06
57451,NSA,2022-08-05
57452,NSA,2022-11-03
57453,NTST,2021-07-30
57454,NTST,2021-10-29
57455,NTST,2022-02-25
57456,NTST,2022-04-29
57457,NTST,2022-07-29
57458,NTST,2022-10-28
57459,NXRT,2017-05-02
57460,NXRT,2017-08-01
57461,NXRT,2017-11-01
57462,NXRT,2018-02-13
57463,NXRT,2018-05-01
57464,NXRT,2018-07-31
57465,NXRT,2018-10-30
57466,NXRT,2019-02-19
57467,NXRT,2019-04-30
57468,NXRT,2019-07-31
57469,NXRT,2019-10-29
57470,NXRT,2020-05-09
57471,NXRT,2020-08-04
57472,NXRT,2021-04-27
57473,NXRT,2021-11-02
57474,NXRT,2022-02-15
57475,NXRT,2022-10-25
57476,O,2008-02-15
57477,O,2008-05-02
57478,O,2008-08-01
57479,O,2008-11-10
57480,O,2009-02-13
57481,O,2009-05-01
57482,O,2009-07-31
57483,O,2009-10-30
57484,O,2010-02-12
57485,O,2010-04-30
57486,O,2010-07-30
57487,O,2010-10-29
57488,O,2011-02-11
57489,O,2011-04-29
57490,O,2011-07-29
57491,O,2011-10-28
57492,O,2012-02-10
57493,O,2012-04-27
57494,O,2012-07-27
57495,O,2012-10-26
57496,O,2013-02-15
57497,O,2013-04-26
57498,O,2013-07-26
57499,O,2013-11-01
57500,O,2014-02-13
57501,O,2014-05-02
57502,O,2014-07-25
57503,O,2014-10-30
57504,O,2015-02-19
57505,O,2015-04-30
57506,O,2015-07-31
57507,O,2015-10-29
57508,O,2016-02-13
57509,O,2016-04-28
57510,O,2016-07-29
57511,O,2016-10-28
57512,O,2017-02-24
57513,O,2017-04-26
57514,O,2017-07-27
57515,O,2017-10-27
57516,O,2018-02-22
57517,O,2018-05-09
57518,O,2018-08-02
57519,O,2018-11-01
57520,O,2019-02-22
57521,O,2019-05-03
57522,O,2019-08-07
57523,O,2019-11-05
57524,O,2020-02-21
57525,O,2020-05-06
57526,O,2021-02-23
57527,O,2021-05-04
57528,O,2021-08-03
57529,O,2021-11-02
57530,O,2022-02-23
57531,O,2022-05-05
57532,O,2022-08-04
57533,O,2022-11-03
57534,OFC,2008-11-20
57535,OFC,2009-02-13
57536,OFC,2009-04-29
57537,OFC,2010-10-30
57538,OFC,2011-07-29
57539,OFC,2011-10-29
57540,OFC,2012-02-09
57541,OFC,2012-04-26
57542,OFC,2012-07-26
57543,OFC,2012-10-25
57544,OFC,2013-02-08
57545,OFC,2013-04-26
57546,OFC,2013-07-26
57547,OFC,2013-10-25
57548,OFC,2014-02-07
57549,OFC,2014-04-26
57550,OFC,2014-07-25
57551,OFC,2014-10-24
57552,OFC,2015-02-10
57553,OFC,2015-04-29
57554,OFC,2015-07-28
57555,OFC,2015-10-31
57556,OFC,2016-02-12
57557,OFC,2016-04-29
57558,OFC,2016-07-30
57559,OFC,2016-10-28
57560,OFC,2017-02-10
57561,OFC,2017-04-29
57562,OFC,2017-07-29
57563,OFC,2017-10-27
57564,OFC,2018-02-09
57565,OFC,2018-04-30
57566,OFC,2018-07-28
57567,OFC,2018-10-26
57568,OFC,2019-02-08
57569,OFC,2019-05-02
57570,OFC,2019-07-31
57571,OFC,2019-10-29
57572,OFC,2020-02-07
57573,OFC,2020-05-01
57574,OFC,2021-02-05
57575,OFC,2021-04-30
57576,OFC,2021-07-30
57577,OFC,2021-10-29
57578,OFC,2022-02-11
57579,OFC,2022-04-29
57580,OFC,2022-07-29
57581,OFC,2022-10-28
57582,OHI,2008-02-03
57583,OHI,2010-11-05
57584,OHI,2012-07-27
57585,OHI,2012-10-26
57586,OHI,2013-02-12
57587,OHI,2013-05-09
57588,OHI,2013-08-02
57589,OHI,2013-11-01
57590,OHI,2014-02-04
57591,OHI,2014-04-30
57592,OHI,2014-07-24
57593,OHI,2014-10-28
57594,OHI,2015-02-24
57595,OHI,2015-04-29
57596,OHI,2015-08-04
57597,OHI,2015-11-03
57598,OHI,2016-02-11
57599,OHI,2016-05-05
57600,OHI,2016-08-03
57601,OHI,2016-11-01
57602,OHI,2017-02-09
57603,OHI,2017-05-04
57604,OHI,2017-07-27
57605,OHI,2017-10-31
57606,OHI,2018-02-14
57607,OHI,2018-05-08
57608,OHI,2018-08-06
57609,OHI,2018-11-05
57610,OHI,2019-02-12
57611,OHI,2019-05-08
57612,OHI,2019-08-07
57613,OHI,2019-11-06
57614,OHI,2020-02-06
57615,OHI,2020-05-05
57616,OHI,2021-02-05
57617,OHI,2021-05-04
57618,OHI,2021-08-03
57619,OHI,2021-11-05
57620,OHI,2022-02-03
57621,OHI,2022-05-03
57622,OHI,2022-08-02
57623,OHI,2022-11-03
57624,OPEN,2021-03-04
57625,OPEN,2021-05-11
57626,OPEN,2021-08-11
57627,OPEN,2021-11-10
57628,OPEN,2022-02-24
57629,OPEN,2022-05-05
57630,OPEN,2022-08-04
57631,OPEN,2022-11-03
57632,OPI,2019-03-01
57633,OPI,2019-05-03
57634,OPI,2019-08-02
57635,OPI,2019-11-01
57636,OPI,2020-05-01
57637,OPI,2021-10-29
57638,OPI,2022-02-17
57639,OPI,2022-04-29
57640,OPI,2022-07-29
57641,OPI,2022-10-28
57642,OUT,2014-08-07
57643,OUT,2014-11-09
57644,OUT,2015-02-27
57645,OUT,2015-05-06
57646,OUT,2015-08-07
57647,OUT,2015-11-06
57648,OUT,2016-02-26
57649,OUT,2016-05-06
57650,OUT,2016-08-05
57651,OUT,2016-11-08
57652,OUT,2017-02-23
57653,OUT,2017-05-04
57654,OUT,2017-08-05
57655,OUT,2017-11-07
57656,OUT,2018-02-27
57657,OUT,2018-05-03
57658,OUT,2018-08-09
57659,OUT,2018-11-06
57660,OUT,2019-02-27
57661,OUT,2019-05-08
57662,OUT,2019-08-07
57663,OUT,2019-11-05
57664,OUT,2020-02-26
57665,OUT,2020-05-08
57666,OUT,2021-02-25
57667,OUT,2021-05-04
57668,OUT,2021-08-05
57669,OUT,2021-11-04
57670,OUT,2022-02-23
57671,OUT,2022-05-02
57672,OUT,2022-08-03
57673,OUT,2022-11-03
57674,PCH,2008-04-29
57675,PCH,2008-07-26
57676,PCH,2008-10-24
57677,PCH,2010-10-30
57678,PCH,2012-07-24
57679,PCH,2012-10-22
57680,PCH,2013-01-29
57681,PCH,2013-04-23
57682,PCH,2013-07-24
57683,PCH,2013-10-22
57684,PCH,2014-01-28
57685,PCH,2014-04-22
57686,PCH,2014-07-23
57687,PCH,2014-10-21
57688,PCH,2015-01-28
57689,PCH,2015-04-22
57690,PCH,2015-07-28
57691,PCH,2015-10-27
57692,PCH,2016-01-26
57693,PCH,2016-04-27
57694,PCH,2016-07-26
57695,PCH,2016-10-21
57696,PCH,2017-01-31
57697,PCH,2017-04-30
57698,PCH,2017-07-25
57699,PCH,2017-10-24
57700,PCH,2018-01-30
57701,PCH,2018-05-05
57702,PCH,2018-07-31
57703,PCH,2018-10-29
57704,PCH,2019-02-05
57705,PCH,2019-04-30
57706,PCH,2019-07-30
57707,PCH,2019-10-29
57708,PCH,2020-02-04
57709,PCH,2020-04-28
57710,PCH,2021-02-02
57711,PCH,2021-04-27
57712,PCH,2021-07-27
57713,PCH,2021-10-26
57714,PCH,2022-02-01
57715,PCH,2022-04-26
57716,PCH,2022-07-26
57717,PCH,2022-10-25
57718,PDM,2011-08-10
57719,PDM,2011-11-04
57720,PDM,2012-02-10
57721,PDM,2012-05-04
57722,PDM,2012-08-02
57723,PDM,2012-11-01
57724,PDM,2013-02-08
57725,PDM,2013-05-03
57726,PDM,2013-08-02
57727,PDM,2013-11-01
57728,PDM,2014-02-07
57729,PDM,2014-05-03
57730,PDM,2014-08-03
57731,PDM,2014-11-02
57732,PDM,2015-02-07
57733,PDM,2015-04-30
57734,PDM,2015-07-30
57735,PDM,2015-11-10
57736,PDM,2016-02-05
57737,PDM,2016-05-03
57738,PDM,2016-08-07
57739,PDM,2016-11-02
57740,PDM,2017-02-09
57741,PDM,2017-05-03
57742,PDM,2017-08-06
57743,PDM,2017-11-04
57744,PDM,2018-02-08
57745,PDM,2018-05-02
57746,PDM,2018-08-05
57747,PDM,2018-10-31
57748,PDM,2019-02-06
57749,PDM,2019-05-03
57750,PDM,2019-08-04
57751,PDM,2019-11-03
57752,PDM,2020-02-05
57753,PDM,2020-05-03
57754,PDM,2021-02-11
57755,PDM,2021-05-02
57756,PDM,2021-08-01
57757,PDM,2021-10-28
57758,PDM,2022-02-08
57759,PDM,2022-04-28
57760,PDM,2022-07-30
57761,PDM,2022-11-06
57762,PEAK,2008-02-13
57763,PEAK,2008-04-30
57764,PEAK,2008-08-06
57765,PEAK,2008-11-05
57766,PEAK,2009-02-11
57767,PEAK,2009-04-29
57768,PEAK,2009-08-05
57769,PEAK,2010-02-13
57770,PEAK,2010-04-27
57771,PEAK,2010-11-02
57772,PEAK,2011-02-15
57773,PEAK,2011-05-03
57774,PEAK,2011-08-02
57775,PEAK,2011-10-31
57776,PEAK,2012-02-14
57777,PEAK,2012-05-01
57778,PEAK,2012-07-31
57779,PEAK,2012-10-30
57780,PEAK,2013-02-12
57781,PEAK,2013-04-30
57782,PEAK,2013-07-30
57783,PEAK,2013-10-29
57784,PEAK,2014-02-11
57785,PEAK,2014-05-06
57786,PEAK,2014-08-05
57787,PEAK,2014-11-04
57788,PEAK,2015-02-11
57789,PEAK,2015-05-05
57790,PEAK,2015-08-04
57791,PEAK,2015-11-04
57792,PEAK,2016-02-09
57793,PEAK,2016-05-10
57794,PEAK,2016-08-09
57795,PEAK,2016-11-01
57796,PEAK,2017-02-14
57797,PEAK,2017-05-03
57798,PEAK,2017-08-02
57799,PEAK,2017-11-03
57800,PEAK,2018-02-13
57801,PEAK,2018-05-03
57802,PEAK,2018-08-02
57803,PEAK,2018-10-31
57804,PEAK,2019-02-15
57805,PEAK,2019-05-02
57806,PEAK,2019-08-02
57807,PEAK,2020-02-13
57808,PEAK,2021-02-10
57809,PEAK,2021-05-05
57810,PEAK,2021-08-04
57811,PEAK,2021-11-03
57812,PEAK,2022-02-09
57813,PEAK,2022-05-04
57814,PEAK,2022-08-03
57815,PEAK,2022-11-02
57816,PEB,2012-08-03
57817,PEB,2012-10-26
57818,PEB,2013-02-22
57819,PEB,2013-04-26
57820,PEB,2013-07-26
57821,PEB,2013-10-25
57822,PEB,2014-02-21
57823,PEB,2014-04-25
57824,PEB,2014-07-25
57825,PEB,2014-10-24
57826,PEB,2015-02-18
57827,PEB,2015-04-25
57828,PEB,2015-07-24
57829,PEB,2015-10-23
57830,PEB,2016-02-23
57831,PEB,2016-04-28
57832,PEB,2016-07-26
57833,PEB,2016-10-30
57834,PEB,2017-02-24
57835,PEB,2017-04-29
57836,PEB,2017-07-28
57837,PEB,2017-10-24
57838,PEB,2018-02-23
57839,PEB,2018-04-27
57840,PEB,2018-07-26
57841,PEB,2018-11-02
57842,PEB,2019-02-27
57843,PEB,2019-04-26
57844,PEB,2019-07-26
57845,PEB,2019-10-25
57846,PEB,2020-02-21
57847,PEB,2020-05-08
57848,PEB,2021-02-24
57849,PEB,2021-04-30
57850,PEB,2021-07-30
57851,PEB,2021-10-29
57852,PEB,2022-02-23
57853,PEB,2022-04-27
57854,PEB,2022-07-30
57855,PEB,2022-10-28
57856,PECO,2021-11-05
57857,PECO,2022-02-11
57858,PECO,2022-05-06
57859,PECO,2022-08-05
57860,PECO,2022-11-04
57861,PGRE,2015-08-07
57862,PGRE,2015-11-06
57863,PGRE,2016-02-24
57864,PGRE,2016-05-06
57865,PGRE,2016-08-07
57866,PGRE,2016-11-03
57867,PGRE,2017-02-23
57868,PGRE,2017-05-05
57869,PGRE,2017-08-04
57870,PGRE,2017-11-07
57871,PGRE,2018-02-16
57872,PGRE,2018-05-06
57873,PGRE,2018-08-04
57874,PGRE,2018-11-05
57875,PGRE,2019-02-15
57876,PGRE,2019-05-05
57877,PGRE,2019-08-05
57878,PGRE,2019-11-08
57879,PGRE,2020-02-14
57880,PGRE,2020-05-03
57881,PGRE,2021-02-11
57882,PGRE,2021-05-02
57883,PGRE,2021-07-28
57884,PGRE,2021-11-02
57885,PGRE,2022-02-23
57886,PGRE,2022-04-28
57887,PGRE,2022-07-27
57888,PGRE,2022-10-28
57889,PK,2017-05-04
57890,PK,2017-08-04
57891,PK,2017-11-03
57892,PK,2018-03-02
57893,PK,2018-05-04
57894,PK,2018-08-02
57895,PK,2018-11-03
57896,PK,2019-03-01
57897,PK,2019-05-09
57898,PK,2019-08-01
57899,PK,2019-11-07
57900,PK,2020-02-27
57901,PK,2020-05-11
57902,PK,2021-02-26
57903,PK,2021-05-07
57904,PK,2021-08-06
57905,PK,2021-11-04
57906,PK,2022-02-18
57907,PK,2022-05-02
57908,PK,2022-08-04
57909,PK,2022-11-03
57910,PLD,2008-04-24
57911,PLD,2008-05-01
57912,PLD,2008-07-31
57913,PLD,2008-10-23
57914,PLD,2009-02-10
57915,PLD,2009-05-01
57916,PLD,2009-07-23
57917,PLD,2009-10-22
57918,PLD,2010-02-11
57919,PLD,2010-10-31
57920,PLD,2011-02-03
57921,PLD,2011-04-20
57922,PLD,2011-07-29
57923,PLD,2011-10-27
57924,PLD,2012-02-08
57925,PLD,2012-05-01
57926,PLD,2012-07-26
57927,PLD,2012-10-23
57928,PLD,2013-02-06
57929,PLD,2013-04-24
57930,PLD,2013-07-24
57931,PLD,2013-10-23
57932,PLD,2014-01-30
57933,PLD,2014-04-22
57934,PLD,2014-07-22
57935,PLD,2014-10-23
57936,PLD,2015-01-28
57937,PLD,2015-04-21
57938,PLD,2015-07-21
57939,PLD,2015-10-20
57940,PLD,2016-01-26
57941,PLD,2016-04-20
57942,PLD,2016-07-19
57943,PLD,2016-10-20
57944,PLD,2017-01-24
57945,PLD,2017-04-18
57946,PLD,2017-07-18
57947,PLD,2017-10-17
57948,PLD,2018-01-23
57949,PLD,2018-04-17
57950,PLD,2018-07-17
57951,PLD,2018-10-16
57952,PLD,2019-01-22
57953,PLD,2019-04-16
57954,PLD,2019-07-16
57955,PLD,2019-10-15
57956,PLD,2020-01-22
57957,PLD,2020-04-21
57958,PLD,2020-07-21
57959,PLD,2020-10-20
57960,PLD,2021-01-26
57961,PLD,2021-04-19
57962,PLD,2021-07-19
57963,PLD,2021-10-15
57964,PLD,2022-01-19
57965,PLD,2022-04-19
57966,PLD,2022-07-18
57967,PLD,2022-10-19
57968,PLYM,2018-11-14
57969,PLYM,2019-03-08
57970,PLYM,2019-05-12
57971,PLYM,2019-08-09
57972,PLYM,2019-11-07
57973,PLYM,2020-02-27
57974,PLYM,2020-05-08
57975,PLYM,2020-08-09
57976,PLYM,2020-11-06
57977,PLYM,2021-02-26
57978,PLYM,2021-05-07
57979,PLYM,2021-08-06
57980,PLYM,2021-11-05
57981,PLYM,2022-02-23
57982,PLYM,2022-05-04
57983,PLYM,2022-08-03
57984,PLYM,2022-11-05
57985,PSA,2007-11-09
57986,PSA,2008-03-04
57987,PSA,2008-05-10
57988,PSA,2008-08-08
57989,PSA,2008-11-08
57990,PSA,2009-02-27
57991,PSA,2009-08-07
57992,PSA,2010-03-01
57993,PSA,2010-05-08
57994,PSA,2010-08-06
57995,PSA,2010-11-05
57996,PSA,2011-02-28
57997,PSA,2011-05-06
57998,PSA,2011-08-05
57999,PSA,2011-11-04
58000,PSA,2012-02-24
58001,PSA,2012-05-04
58002,PSA,2012-08-03
58003,PSA,2012-11-09
58004,PSA,2013-02-22
58005,PSA,2013-05-10
58006,PSA,2013-08-02
58007,PSA,2013-11-01
58008,PSA,2014-02-21
58009,PSA,2014-05-02
58010,PSA,2014-08-01
58011,PSA,2014-10-31
58012,PSA,2015-02-20
58013,PSA,2015-05-01
58014,PSA,2015-07-30
58015,PSA,2015-10-30
58016,PSA,2016-02-17
58017,PSA,2016-04-27
58018,PSA,2016-07-28
58019,PSA,2016-10-27
58020,PSA,2017-02-24
58021,PSA,2017-04-27
58022,PSA,2017-07-27
58023,PSA,2017-10-26
58024,PSA,2018-02-22
58025,PSA,2018-04-27
58026,PSA,2018-08-02
58027,PSA,2018-10-31
58028,PSA,2019-02-28
58029,PSA,2019-05-03
58030,PSA,2019-07-31
58031,PSA,2019-10-30
58032,PSA,2020-02-26
58033,PSA,2020-05-01
58034,PSA,2021-02-25
58035,PSA,2021-04-29
58036,PSA,2021-08-04
58037,PSA,2021-11-02
58038,PSA,2022-02-23
58039,PSA,2022-05-04
58040,PSA,2022-08-05
58041,PSA,2022-11-02
58042,RDFN,2017-11-13
58043,RDFN,2018-02-23
58044,RDFN,2018-05-11
58045,RDFN,2018-08-10
58046,RDFN,2018-11-09
58047,RDFN,2019-02-15
58048,RDFN,2019-05-08
58049,RDFN,2019-08-01
58050,RDFN,2019-11-06
58051,RDFN,2020-02-12
58052,RDFN,2020-05-09
58053,RDFN,2020-07-31
58054,RDFN,2020-11-05
58055,RDFN,2021-02-24
58056,RDFN,2021-05-05
58057,RDFN,2021-08-05
58058,RDFN,2021-11-04
58059,RDFN,2022-02-17
58060,RDFN,2022-05-05
58061,RDFN,2022-08-04
58062,RDFN,2022-11-09
58063,REG,2008-02-07
58064,REG,2008-05-07
58065,REG,2010-02-04
58066,REG,2011-08-05
58067,REG,2011-11-04
58068,REG,2012-02-02
58069,REG,2012-05-04
58070,REG,2012-08-01
58071,REG,2012-11-08
58072,REG,2013-01-31
58073,REG,2013-05-08
58074,REG,2013-08-02
58075,REG,2013-11-01
58076,REG,2014-02-13
58077,REG,2014-05-10
58078,REG,2014-08-08
58079,REG,2014-11-04
58080,REG,2015-02-12
58081,REG,2015-05-07
58082,REG,2015-08-06
58083,REG,2015-10-29
58084,REG,2016-02-11
58085,REG,2016-05-05
58086,REG,2016-08-03
58087,REG,2016-11-02
58088,REG,2017-02-09
58089,REG,2017-05-12
58090,REG,2017-08-04
58091,REG,2017-11-04
58092,REG,2018-02-09
58093,REG,2018-05-01
58094,REG,2018-08-03
58095,REG,2018-10-26
58096,REG,2019-02-15
58097,REG,2019-05-03
58098,REG,2019-08-02
58099,REG,2019-11-01
58100,REG,2020-02-14
58101,REG,2020-05-08
58102,REG,2021-02-12
58103,REG,2021-05-07
58104,REG,2021-08-06
58105,REG,2021-11-05
58106,REG,2022-02-11
58107,REG,2022-05-04
58108,REG,2022-08-05
58109,REG,2022-11-04
58110,REXR,2013-11-13
58111,REXR,2014-03-14
58112,REXR,2014-08-10
58113,REXR,2014-11-04
58114,REXR,2015-02-27
58115,REXR,2015-05-07
58116,REXR,2015-08-09
58117,REXR,2015-11-08
58118,REXR,2016-02-19
58119,REXR,2016-05-05
58120,REXR,2016-08-06
58121,REXR,2016-11-03
58122,REXR,2017-02-17
58123,REXR,2017-05-04
58124,REXR,2017-08-02
58125,REXR,2017-11-02
58126,REXR,2018-02-14
58127,REXR,2018-05-03
58128,REXR,2018-08-03
58129,REXR,2018-11-01
58130,REXR,2019-02-13
58131,REXR,2019-05-05
58132,REXR,2019-08-03
58133,REXR,2019-11-02
58134,REXR,2020-02-13
58135,REXR,2020-05-08
58136,REXR,2021-07-22
58137,REXR,2021-10-21
58138,REXR,2022-02-10
58139,REXR,2022-04-20
58140,REXR,2022-07-21
58141,REXR,2022-10-20
58142,RHP,2009-08-04
58143,RHP,2013-05-07
58144,RHP,2013-08-06
58145,RHP,2013-11-05
58146,RHP,2014-02-28
58147,RHP,2014-05-06
58148,RHP,2014-08-05
58149,RHP,2014-11-04
58150,RHP,2015-02-26
58151,RHP,2015-05-06
58152,RHP,2015-08-04
58153,RHP,2015-11-03
58154,RHP,2016-02-26
58155,RHP,2016-05-03
58156,RHP,2016-08-02
58157,RHP,2016-11-01
58158,RHP,2017-02-28
58159,RHP,2017-05-02
58160,RHP,2017-08-08
58161,RHP,2017-11-11
58162,RHP,2018-02-23
58163,RHP,2018-05-01
58164,RHP,2018-08-07
58165,RHP,2018-11-11
58166,RHP,2019-02-26
58167,RHP,2019-05-07
58168,RHP,2019-08-06
58169,RHP,2019-11-06
58170,RHP,2020-02-25
58171,RHP,2020-05-10
58172,RHP,2021-02-26
58173,RHP,2021-05-04
58174,RHP,2021-08-03
58175,RHP,2021-11-02
58176,RHP,2022-02-25
58177,RHP,2022-05-03
58178,RHP,2022-08-02
58179,RHP,2022-11-01
58180,RLJ,2013-05-10
58181,RLJ,2013-08-12
58182,RLJ,2014-02-27
58183,RLJ,2014-08-07
58184,RLJ,2014-11-04
58185,RLJ,2015-02-26
58186,RLJ,2015-05-07
58187,RLJ,2015-08-06
58188,RLJ,2015-11-07
58189,RLJ,2016-02-25
58190,RLJ,2016-05-08
58191,RLJ,2016-08-04
58192,RLJ,2016-11-03
58193,RLJ,2017-02-23
58194,RLJ,2017-05-09
58195,RLJ,2017-08-04
58196,RLJ,2017-11-09
58197,RLJ,2018-02-28
58198,RLJ,2018-05-10
58199,RLJ,2018-08-08
58200,RLJ,2018-11-07
58201,RLJ,2019-03-01
58202,RLJ,2019-05-10
58203,RLJ,2019-08-08
58204,RLJ,2019-11-08
58205,RLJ,2020-02-26
58206,RLJ,2020-05-13
58207,RLJ,2021-02-26
58208,RLJ,2021-05-09
58209,RLJ,2021-08-06
58210,RLJ,2021-11-05
58211,RLJ,2022-02-24
58212,RLJ,2022-05-07
58213,RLJ,2022-08-05
58214,RLJ,2022-11-05
58215,RMAX,2013-11-14
58216,RMAX,2014-08-14
58217,RMAX,2014-11-14
58218,RMAX,2015-03-13
58219,RMAX,2015-11-06
58220,RMAX,2016-02-26
58221,RMAX,2016-05-06
58222,RMAX,2016-08-05
58223,RMAX,2016-11-04
58224,RMAX,2017-08-04
58225,RMAX,2018-05-06
58226,RMAX,2018-08-03
58227,RMAX,2018-11-02
58228,RMAX,2019-02-22
58229,RMAX,2019-05-03
58230,RMAX,2019-08-02
58231,RMAX,2019-11-01
58232,RMAX,2020-02-21
58233,RMAX,2020-05-10
58234,RMAX,2021-02-26
58235,RMAX,2021-05-09
58236,RMAX,2021-08-06
58237,RMAX,2021-11-23
